landslide_id,label,block_id,split,longitude,latitude,elev_mean,slope_mean
NEG00433,0,41_78,test,80.26618580639757,7.113335789339189,136.52346801757812,13.95909595489502
NEG00434,0,52_79,test,81.22687703061294,7.196469270358327,299.0777282714844,14.738879203796388
NEG00435,0,45_79,train,80.5890841202902,7.161191430086308,576.9161376953125,14.0582275390625
NEG00436,0,45_79,train,80.60924534762209,7.149340273404132,849.586669921875,18.07143783569336
NEG00437,0,43_84,test,80.39136073339249,7.665190389292472,106.06891632080078,7.943430423736572
NEG00438,0,40_79,train,80.17486629565056,7.2108775302233346,97.43829345703124,10.162667274475098
NEG00439,0,43_80,val,80.40437931859702,7.301738351782601,138.6168670654297,9.813730239868164
NEG00440,0,46_75,val,80.6793353085527,6.799272275875025,1297.240478515625,3.8803319931030273
NEG00441,0,45_84,train,80.56893325878205,7.676997631193195,330.6282958984375,10.938919067382812
NEG00442,0,41_74,val,80.21177750810081,6.7570590352162885,113.78600311279295,18.45094108581543
NEG00443,0,46_79,test,80.67207939778038,7.2251490815652515,973.8104858398438,13.184221267700195
NEG00444,0,48_79,train,80.86160417223381,7.202595533947674,301.9373779296875,18.383451461791992
NEG00445,0,44_79,train,80.47299322527225,7.224383059018376,231.61257934570312,8.293242454528809
NEG00446,0,47_80,train,80.75817470794858,7.294400742384363,454.3346557617188,13.47465705871582
NEG00447,0,50_81,test,81.03310158986126,7.3545156850177795,107.23225402832033,5.185214042663574
NEG00448,0,49_75,test,80.99108675980392,6.861672607853918,1226.7708740234375,11.290496826171877
NEG00449,0,43_83,train,80.37760862538366,7.516957192335052,114.60189056396484,3.399953365325928
NEG00450,0,48_82,test,80.8619884351087,7.501817066347497,388.6009826660156,17.74286651611328
NEG00451,0,43_79,train,80.39584296629846,7.232601969100954,330.88262939453125,8.731019020080566
NEG00452,0,48_82,test,80.83871347931398,7.47793118801999,704.5017700195312,13.020532608032228
NEG00453,0,48_77,train,80.85963119597074,7.00043325850061,1555.5126953125,13.067669868469238
NEG00454,0,47_81,train,80.73329840891286,7.372692746410922,682.1353759765625,18.106277465820312
NEG00455,0,50_77,train,81.08064513654175,6.968110803842396,1040.934814453125,18.499462127685547
NEG00456,0,46_77,train,80.68764310184689,6.997870006503984,1411.628662109375,23.48075485229492
NEG00457,0,40_77,val,80.18225125600223,7.02679449511968,113.8283233642578,15.95643711090088
NEG00458,0,44_81,train,80.49491125588969,7.374783944448727,290.00006103515625,13.724090576171877
NEG00459,0,45_78,test,80.61851397508137,7.138688530386404,821.0751953125,10.934320449829102
NEG00460,0,44_81,train,80.50557027957699,7.410284584818591,175.47776794433594,5.868921279907227
NEG00461,0,46_83,train,80.7038746741189,7.552380009960474,1093.494384765625,22.64568519592285
NEG00462,0,41_76,train,80.26106021261867,6.945318106904252,87.44182586669922,7.505810737609863
NEG00463,0,48_84,train,80.89343628817599,7.668614603440787,158.7025604248047,10.765031814575195
NEG00464,0,45_82,train,80.58285872025095,7.472158498986864,697.6873779296875,23.90452003479004
NEG00465,0,42_76,val,80.28184304852982,6.890732645368875,60.68056106567383,11.310863494873049
NEG00466,0,38_72,train,80.00016876807385,6.59039245120265,5.578019142150879,3.699574708938599
NEG00467,0,45_82,train,80.6177629705348,7.452708904838925,357.6664428710937,4.8606486320495605
NEG00468,0,44_81,train,80.54397204097704,7.365893593464449,549.716796875,11.59465789794922
NEG00469,0,45_80,val,80.63348624959302,7.272081768146705,719.1029052734375,15.313563346862791
NEG00470,0,43_81,test,80.36643816200741,7.343656517674804,184.70217895507807,19.94604110717773
NEG00471,0,50_78,train,81.07417374060893,7.077275618993975,783.4950561523438,13.312657356262209
NEG00472,0,45_83,train,80.55223344632756,7.509384151897496,285.1544189453125,19.554162979125977
NEG00473,0,41_80,test,80.19658477535542,7.298179445046042,67.80197143554688,8.484647750854492
NEG00474,0,43_75,train,80.39051278332872,6.789466547855635,301.1044921875,13.814825057983398
NEG00475,0,48_77,train,80.82028471669416,7.03851470176352,1764.27978515625,14.103397369384766
NEG00476,0,49_75,test,80.97531686208289,6.799376449150639,1384.0133056640625,12.564535140991213
NEG00477,0,47_77,val,80.74086103513834,6.986965220767405,2087.76318359375,16.55074691772461
NEG00478,0,50_76,val,81.01190786445245,6.939131456651335,976.8277587890624,24.478546142578125
NEG00479,0,43_81,test,80.38301666305401,7.344270689291105,136.75494384765625,12.496926307678224
NEG00480,0,44_85,val,80.5366250062079,7.754170525652589,266.0235900878906,10.167348861694336
NEG00481,0,46_78,val,80.72666286367591,7.0878729936336935,1931.7716064453125,23.078685760498047
NEG00482,0,45_77,train,80.63206253190026,7.015316852189711,884.907470703125,11.338119506835938
NEG00483,0,47_76,train,80.80568536342071,6.924909691670335,1911.441650390625,13.344019889831545
NEG00484,0,44_75,test,80.52395996574403,6.800539474076835,1516.44677734375,17.971141815185547
NEG00485,0,49_79,val,80.97198690084957,7.21053133329442,202.32467651367188,17.06829071044922
NEG00486,0,43_74,train,80.45653101537194,6.700709488267958,86.29046630859375,18.680191040039062
NEG00487,0,53_77,test,81.29844538796652,7.048046632820324,251.04574584960935,10.793107986450195
NEG00488,0,44_84,train,80.5001933792167,7.667435518154328,166.71340942382812,5.090664386749268
NEG00489,0,49_82,train,80.94519705052339,7.453277253165762,87.15841674804688,4.9444756507873535
NEG00490,0,51_76,test,81.17014949555215,6.951252730912049,1139.659912109375,20.58554458618164
NEG00491,0,49_75,test,80.95414864700629,6.8462255751671055,1294.13525390625,20.58749389648437
NEG00492,0,46_78,val,80.72325514833898,7.071903964593951,1730.09814453125,16.35009002685547
NEG00493,0,41_76,train,80.22703184284536,6.890969866636763,47.64387893676758,8.855273246765137
NEG00494,0,41_75,val,80.25555818167054,6.798967696177123,217.16253662109372,20.328468322753903
NEG00495,0,44_76,test,80.47963938960973,6.945890542106218,591.7854614257812,21.31879425048828
NEG00496,0,44_75,test,80.53711914645724,6.8091213699975,1480.7833251953125,19.75193977355957
NEG00497,0,46_81,train,80.6653569658818,7.402434604292655,439.4693298339844,15.168750762939451
NEG00498,0,42_76,val,80.31149203652232,6.923553055829356,165.09378051757812,21.113182067871094
NEG00499,0,42_81,test,80.28391712511053,7.395779022648029,102.52120971679688,9.409021377563477
NEG00500,0,43_84,test,80.40809349114397,7.66603511436179,114.7324676513672,6.018086910247803
NEG00501,0,53_77,test,81.3214985501349,7.003595834181674,299.4517822265625,8.94447135925293
NEG00502,0,41_81,val,80.24653213917306,7.330938557680276,180.05462646484375,13.360764503479004
NEG00503,0,47_77,val,80.78965477693703,6.971740159913261,1917.704833984375,10.812347412109377
NEG00504,0,43_74,train,80.39687158702533,6.763207334915356,189.7821044921875,20.40902709960937
NEG00505,0,49_81,val,80.96236094411348,7.383298624713595,105.93675231933594,3.8358073234558105
NEG00506,0,44_77,train,80.49259169402474,6.9821077695291365,543.5851440429688,18.62921905517578
NEG00507,0,52_79,test,81.19012946039565,7.176003030275104,260.6495361328125,3.3319129943847656
NEG00508,0,44_75,test,80.47366889449262,6.811134499574037,1375.107421875,18.220897674560547
NEG00509,0,44_76,test,80.52253656138275,6.876104340396807,1010.6732788085938,21.381610870361328
NEG00510,0,44_82,val,80.472807551104,7.49060766692582,146.83013916015625,4.926677227020264
NEG00511,0,43_81,test,80.43431856532813,7.40622211174559,196.2881774902344,9.759175300598145
NEG00512,0,40_75,train,80.14213950808444,6.843309714155557,79.45570373535156,13.779987335205078
NEG00513,0,42_80,train,80.30728073268185,7.239768938906423,162.71131896972656,11.503610610961914
NEG00514,0,45_78,test,80.63641864510925,7.115325215109877,1003.6026611328124,11.445098876953123
NEG00515,0,45_78,test,80.55889420550025,7.102468824888514,583.9840698242188,10.403074264526367
NEG00516,0,44_77,train,80.5387367460465,6.993749502602625,725.1668090820312,14.87601089477539
NEG00517,0,44_81,train,80.50366169785514,7.348286686355818,370.69482421875,15.89594554901123
NEG00518,0,53_77,test,81.33902407059387,7.012913918429442,263.6523742675781,11.70893383026123
NEG00519,0,45_78,test,80.55655231337052,7.113813999510597,731.8942260742188,22.996681213378903
NEG00520,0,47_81,train,80.76026020198731,7.357308667396571,770.8124389648438,19.15056610107422
NEG00521,0,49_75,test,80.98906787539093,6.825222041712798,1288.393310546875,15.346485137939451
NEG00522,0,46_85,val,80.703752125549,7.717255203812067,267.12677001953125,7.900083541870117
NEG00523,0,44_75,test,80.4807602534164,6.789859505015978,1142.905517578125,28.304031372070312
NEG00524,0,49_76,train,80.98098863407321,6.91751230914632,1240.5400390625,17.492603302001953
NEG00525,0,42_75,train,80.27886628168851,6.8024441576461845,30.61449432373047,6.798977851867676
NEG00526,0,47_76,train,80.81166693097921,6.893730243890702,1874.40576171875,9.457012176513672
NEG00527,0,41_75,val,80.27235002745753,6.846111340316732,31.648775100708008,3.692429542541504
NEG00528,0,44_74,val,80.50709015374846,6.694786809232088,191.64047241210935,16.1284122467041
NEG00529,0,47_76,train,80.74274305468997,6.883832288827007,1703.74951171875,16.728099822998047
NEG00530,0,44_73,test,80.50103760427464,6.684332072196655,222.83255004882807,13.07393741607666
NEG00531,0,46_75,val,80.71713619579585,6.873088977908434,1447.2008056640625,15.626811981201172
NEG00532,0,48_83,val,80.89916803173773,7.566434733385939,117.83895874023438,3.281911849975586
NEG00533,0,49_80,train,80.96420563132394,7.273812909738716,323.37469482421875,8.571565628051758
NEG00534,0,44_84,train,80.47782385664613,7.683909202208754,139.59561157226562,2.7561492919921875
NEG00535,0,47_81,train,80.74657030289352,7.351100206768753,608.8299560546875,19.367095947265625
NEG00536,0,45_83,train,80.55408508085969,7.532271852018333,316.1541442871094,14.824884414672852
NEG00537,0,50_76,val,81.03623283642682,6.9324999002775005,812.424560546875,17.184528350830078
NEG00538,0,43_83,train,80.38428022261057,7.535573253934618,120.71158599853516,4.045063018798828
NEG00539,0,46_80,val,80.67099075966071,7.315941164021983,506.7184448242188,7.967116355895996
NEG00540,0,42_80,train,80.27935388674099,7.292956295545391,213.8438720703125,14.768552780151367
NEG00541,0,49_80,train,80.91585283094925,7.318136596649895,999.6629028320312,30.161155700683597
NEG00542,0,43_87,train,80.38995958363269,7.897482630759714,125.91302490234376,2.848961114883423
NEG00543,0,42_83,train,80.34111877368733,7.539302330944129,100.2354736328125,3.0748708248138428
NEG00544,0,51_76,test,81.10707080963623,6.88004738080987,1441.163818359375,20.19266128540039
NEG00545,0,41_81,val,80.21917074015445,7.362666000158569,126.44303131103516,12.19100284576416
NEG00546,0,47_75,train,80.81602426799334,6.857334827954981,1876.884521484375,10.270218849182127
NEG00547,0,42_76,val,80.32350005813856,6.92679677073694,251.24856567382807,15.710341453552246
NEG00548,0,45_79,train,80.55652372762835,7.19179717097772,576.9647827148438,11.42497730255127
NEG00549,0,43_77,train,80.40062387013838,7.0486100018715385,1173.072998046875,24.034706115722656
NEG00550,0,41_81,val,80.20642187172476,7.350743054564347,92.7283172607422,7.578760147094727
NEG00551,0,41_75,val,80.20004729467269,6.825747266176611,320.2205505371094,10.685118675231934
NEG00552,0,44_75,test,80.46817508388376,6.82686047106003,1247.43701171875,18.268287658691406
NEG00553,0,44_81,train,80.46188808019939,7.374110687755116,282.4931030273437,12.319697380065918
NEG00554,0,41_76,train,80.18700793607886,6.953927362783804,139.41912841796875,11.832040786743164
NEG00555,0,44_76,test,80.51023153092603,6.916983506673734,1006.484375,24.87869644165039
NEG00556,0,43_85,train,80.44919599018881,7.727411036844211,131.5140380859375,3.0092906951904297
NEG00557,0,43_76,train,80.3720183376206,6.95111172098606,396.092529296875,22.25942039489746
NEG00558,0,43_84,test,80.40188870871411,7.645408170980754,215.05992126464844,13.199813842773438
NEG00559,0,50_76,val,81.03015741488655,6.9621165585113065,792.290283203125,13.467116355895996
NEG00560,0,40_76,val,80.15213437567779,6.928952889657995,106.75192260742188,11.380624771118164
NEG00561,0,41_79,test,80.18764008212432,7.153831752141962,199.17881774902344,20.67849349975586
NEG00562,0,44_81,train,80.53953946816561,7.350487735025257,404.6599426269531,22.06882095336914
NEG00563,0,49_76,train,80.93902645405676,6.919632985478937,1031.2459716796875,20.24686050415039
NEG00564,0,42_81,test,80.30835059890552,7.385911514672747,111.8106918334961,5.569531440734863
NEG00565,0,51_79,train,81.11346978930148,7.181392063608941,757.76416015625,32.79606628417969
NEG00566,0,42_79,train,80.35966570497514,7.197608491551038,191.92947387695312,12.526449203491213
NEG00567,0,43_74,train,80.38143396871818,6.7738032922712,61.05510330200195,9.804784774780272
NEG00568,0,49_79,val,80.98068817581773,7.185869227517703,383.139892578125,19.683494567871094
NEG00569,0,44_78,train,80.47539372369921,7.1285318561306354,331.7966613769531,20.31626892089844
NEG00570,0,46_79,test,80.7252557440764,7.148692157897075,829.678466796875,10.671575546264648
NEG00571,0,48_83,val,80.8792523414422,7.571828518806948,404.2320556640625,26.329679489135746
NEG00572,0,44_77,train,80.46329997432,6.980412426369493,354.492431640625,24.008544921875
NEG00573,0,49_79,val,80.99778408195395,7.170085649131728,130.63941955566406,12.072135925292969
NEG00574,0,42_80,train,80.32480633064927,7.32701088750302,74.78848266601562,6.319315910339356
NEG00575,0,46_80,val,80.6495751902777,7.313962410970947,455.533935546875,9.088531494140623
NEG00576,0,47_79,train,80.74821076037166,7.198186961366454,657.3787841796875,12.00021743774414
NEG00577,0,43_77,train,80.42371340015424,6.995786656446593,166.52725219726562,17.898832321166992
NEG00578,0,45_83,train,80.61510575781105,7.559959539925055,421.3084106445313,14.216646194458008
NEG00579,0,43_87,train,80.41836762639953,7.931037507029761,134.33255004882812,2.2044012546539307
NEG00580,0,43_85,train,80.42780849884096,7.723566180874333,134.0944366455078,8.048008918762207
NEG00581,0,42_80,train,80.32486176189785,7.2634009412979985,197.7755126953125,9.536112785339355
NEG00582,0,41_81,val,80.23461956142467,7.373047388666261,84.36054229736328,8.415153503417969
NEG00583,0,54_77,test,81.36705495930377,7.0156336214815465,176.95233154296875,11.315706253051758
NEG00584,0,43_78,val,80.37308980727704,7.135736622894423,229.0652313232422,13.65938949584961
NEG00585,0,43_76,train,80.4407325149142,6.9446294742470025,385.1838684082031,17.228391647338867
NEG00586,0,48_75,test,80.88286602897612,6.874340522214846,1223.11767578125,15.539688110351562
NEG00587,0,44_85,val,80.48092452227769,7.704080316944188,149.38873291015625,4.4857940673828125
NEG00588,0,45_76,test,80.62831232398472,6.890123103596543,1347.0516357421875,11.944576263427734
NEG00589,0,41_80,test,80.25913044616944,7.254505878186336,93.12307739257812,12.547080039978027
NEG00590,0,47_80,train,80.78849248695346,7.297032077231202,710.41748046875,21.765525817871094
NEG00591,0,41_81,val,80.21071747793935,7.3553035896788765,117.18180847167967,9.619617462158203
NEG00592,0,42_82,train,80.34768539516855,7.431071332921651,146.0556640625,6.129827976226807
NEG00593,0,42_78,train,80.35072616115329,7.077318854985106,262.2850952148437,24.487289428710938
NEG00594,0,42_76,val,80.28505429586019,6.943002280758328,104.40719604492188,20.926746368408203
NEG00595,0,43_81,test,80.4391896492334,7.38508038019628,164.56968688964844,9.18739891052246
NEG00596,0,40_77,val,80.16742726379125,6.978130822468727,21.5639705657959,6.060445785522461
NEG00597,0,43_78,val,80.4298132990024,7.0655869631693085,656.544189453125,17.095399856567383
NEG00598,0,42_77,val,80.35227722221771,6.988151286222843,156.4107666015625,19.847484588623047
NEG00599,0,39_72,train,80.04078238199615,6.574703291047927,8.155929565429688,4.024538993835449
NEG00600,0,45_76,test,80.5506721299062,6.921932417626303,1211.021240234375,10.89535903930664
NEG00602,0,44_81,train,80.50498353644944,7.331807121063004,310.6457214355469,16.06153106689453
NEG00603,0,52_78,train,81.18342700302993,7.133260007769992,295.591552734375,6.245480060577393
NEG00604,0,40_79,train,80.18196467477806,7.21441552823991,121.83373260498048,17.554054260253906
NEG00605,0,43_77,train,80.41825213499092,7.009199157248533,128.71844482421875,17.75322723388672
NEG00606,0,45_82,train,80.61936861423165,7.499473169541615,407.492919921875,13.62247371673584
